Player,Year,era,is_udfa,udfa_type,tier,rbpi_post,rbpi_pre,raw_post,raw_pre,diamond_score,is_diamond,is_star_pre,is_star_post,low_conf,low_conf_reason,actual_fantasy_pctl,pick,nfl_entry_age,breakout_age,best_dom,best_rec_ydshare,career_ypc,avg_ppa,explosion_p,best_scrim_yds,best_rush_share,recruit_stars,similar
Kaytron Allen,2026,prediction,0,,4,0.33986928104575165,0.46405228758169936,22.648767661931196,10.469800377554787,-0.05310290909964769,0,0,0,0,,,187.0,22.981519507186857,19.76728268309377,0.3083997123575617,0.0572646969235455,5.435630689206762,0.19075,,1371.0,0.4477611940298507,4.0,"[{'p': 'Kylin Hill', 'y': 2021, 'sim': 64.0, 'fant': 0.189}, {'p': 'Dontrell Hilliard', 'y': 2018, 'sim': 60.0, 'fant': 0.368}, {'p': ""La'Mical Perine"", 'y': 2020, 'sim': 60.0, 'fant': 0.469}, {'p': 'Keaontay Ingram', 'y': 2022, 'sim': 59.0, 'fant': 0.211}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 59.0, 'fant': 0.649}, {'p': 'Montrell Johnson Jr.', 'y': 2025, 'sim': 58.0, 'fant': None}]"
Demond Claiborne,2026,prediction,0,,3,0.23529411764705882,0.26143790849673204,20.844399978360833,9.899881494042177,-0.29814270165508866,0,0,0,0,,,198.0,22.23134839151266,20.0164271047228,0.3311566449636155,0.0881638320027768,4.652329749103942,-0.0857499999999999,0.5930890870046203,1302.0,0.5277777777777778,4.0,"[{'p': 'Tyler Ervin', 'y': 2016, 'sim': 64.0, 'fant': 0.092}, {'p': 'Keenan Reynolds', 'y': 2016, 'sim': 63.0, 'fant': 0.092}, {'p': 'Justin Jackson', 'y': 2018, 'sim': 58.0, 'fant': 0.605}, {'p': 'Salvon Ahmed', 'y': 2020, 'sim': 57.0, 'fant': 0.596}, {'p': 'Keaton Mitchell', 'y': 2023, 'sim': 56.0, 'fant': 0.57}, {'p': 'Kyren Williams', 'y': 2022, 'sim': 56.0, 'fant': 0.961}]"
Seth McGowan,2026,prediction,0,,3,0.24836601307189543,0.13071895424836602,21.122196166336906,9.070827944339939,-0.17700435385325453,0,0,0,0,,,237.0,24.191649555099247,22.978781656399725,0.2802510760401722,0.1612339930151339,5.074468085106383,0.214,0.9372683872504916,1090.0,0.3864168618266979,4.0,"[{'p': 'Raheim Sanders', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'Javorius Allen', 'y': 2015, 'sim': 58.0, 'fant': 0.715}, {'p': 'Kalen Ballage', 'y': 2018, 'sim': 56.0, 'fant': 0.518}, {'p': 'Devontae Booker', 'y': 2016, 'sim': 56.0, 'fant': 0.623}, {'p': 'Patrick Laird', 'y': 2019, 'sim': 54.0, 'fant': 0.434}, {'p': 'Rachaad White', 'y': 2022, 'sim': 53.0, 'fant': 0.877}]"
Josh Adams,2018,historical,1,retro,4,0.32679738562091504,0.9803921568627451,22.3745968032361,11.25023815360295,0.30408356938573444,0,1,0,0,,0.5307017543859649,270.0,21.17453798767967,18.9596167008898,0.2128296485304871,0.0632579482137004,6.648648648648648,0.246,0.5217467220867364,1531.0,0.3738656987295826,4.0,"[{'p': 'Patrick Taylor', 'y': 2020, 'sim': 61.0, 'fant': 0.311}, {'p': 'Trey Benson', 'y': 2024, 'sim': 61.0, 'fant': None}, {'p': 'Trey Sermon', 'y': 2021, 'sim': 59.0, 'fant': 0.333}, {'p': 'Jonathon Brooks', 'y': 2024, 'sim': 58.0, 'fant': None}, {'p': 'Damien Martinez', 'y': 2025, 'sim': 57.0, 'fant': None}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 57.0, 'fant': None}]"
Salvon Ahmed,2020,historical,1,retro,2,0.16339869281045752,0.40522875816993464,19.753610464438548,10.267085562487043,0.04151728321597831,0,0,0,0,,0.5964912280701754,270.0,21.00752908966461,20.79397672826831,0.2222276391055642,0.051375037775763,5.721590909090909,0.178,0.3072939315781119,1104.0,0.4224719101123595,4.0,"[{'p': ""Le'Veon Moss"", 'y': 2026, 'sim': 67.0, 'fant': None}, {'p': 'Kyren Williams', 'y': 2022, 'sim': 58.0, 'fant': 0.961}, {'p': 'Mark Walton', 'y': 2018, 'sim': 56.0, 'fant': 0.092}, {'p': 'Ronald Jones II', 'y': 2018, 'sim': 56.0, 'fant': 0.803}, {'p': 'Brashard Smith', 'y': 2025, 'sim': 56.0, 'fant': None}, {'p': 'Jadarian Price', 'y': 2026, 'sim': 56.0, 'fant': None}]"
Peyton Barber,2016,historical,1,retro,1,0.058823529411764705,0.2549019607843137,17.89681086916931,9.872364702509806,-0.2263771724723846,0,0,0,0,,0.6535087719298246,270.0,21.842573579739906,21.6290212183436,0.2909803987342479,0.0530052058684335,4.318548387096774,0.127,0.209183304566268,1129.0,0.4110535405872193,3.0,"[{'p': 'Snoop Conner', 'y': 2022, 'sim': 63.0, 'fant': 0.224}, {'p': 'Corey Clement', 'y': 2017, 'sim': 63.0, 'fant': 0.553}, {'p': 'David Montgomery', 'y': 2019, 'sim': 62.0, 'fant': 0.921}, {'p': 'Thomas Rawls', 'y': 2015, 'sim': 59.0, 'fant': 0.702}, {'p': 'Dameon Pierce', 'y': 2022, 'sim': 58.0, 'fant': 0.706}, {'p': 'Tony Jones', 'y': 2020, 'sim': 58.0, 'fant': 0.232}]"
Mike Boone,2018,historical,1,retro,3,0.26143790849673204,0.49673202614379086,21.229601250300668,10.510943531101749,-0.46302799390617727,0,0,0,1,no athletic testing at all,0.5350877192982456,270.0,22.42573579739904,22.21218343600274,0.1552546273663309,0.081081081081081,5.357142857142857,0.16875,,857.0,0.3064066852367688,,"[{'p': 'Gus Edwards', 'y': 2018, 'sim': 72.0, 'fant': 0.632}, {'p': 'Dare Ogunbowale', 'y': 2017, 'sim': 71.0, 'fant': 0.377}, {'p': 'Boston Scott', 'y': 2018, 'sim': 66.0, 'fant': 0.798}, {'p': 'Malik Davis', 'y': 2022, 'sim': 65.0, 'fant': 0.39}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 63.0, 'fant': None}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 62.0, 'fant': 0.649}]"
Matt Breida,2017,historical,1,retro,5,0.4117647058823529,0.8954248366013072,23.91498541178476,11.075765451342058,0.703275049601488,1,0,0,1,no athletic testing at all,0.7280701754385965,270.0,21.842573579739906,19.627652292950035,0.3593218350346122,0.0754276827371695,6.898523985239852,0.2609999999999999,,1614.0,0.3664259927797834,2.0,"[{'p': 'Devin Neal', 'y': 2025, 'sim': 61.0, 'fant': None}, {'p': 'Ty Johnson', 'y': 2019, 'sim': 59.0, 'fant': 0.561}, {'p': 'Marlon Mack', 'y': 2017, 'sim': 58.0, 'fant': 0.855}, {'p': 'Joshua Kelley', 'y': 2020, 'sim': 56.0, 'fant': 0.461}, {'p': 'Jerome Ford', 'y': 2022, 'sim': 56.0, 'fant': 0.754}, {'p': 'J.K. Dobbins', 'y': 2020, 'sim': 56.0, 'fant': 0.75}]"
Malcolm Brown,2015,historical,1,retro,4,0.3137254901960784,0.43790849673202614,22.267918016447645,10.357817532688372,-0.7224984997382963,0,0,0,0,,0.2675438596491228,270.0,21.631759069130734,18.417522245037645,0.2312352956610721,0.0706010137581462,4.250793650793651,0.0,0.3325211500766261,1099.0,0.3901918976545842,5.0,"[{'p': 'Jonathan Williams', 'y': 2016, 'sim': 64.0, 'fant': 0.465}, {'p': 'Keaontay Ingram', 'y': 2022, 'sim': 61.0, 'fant': 0.211}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 57.0, 'fant': 0.316}, {'p': ""La'Mical Perine"", 'y': 2020, 'sim': 57.0, 'fant': 0.469}, {'p': 'Qadree Ollison', 'y': 2019, 'sim': 56.0, 'fant': 0.346}, {'p': 'Corey Clement', 'y': 2017, 'sim': 54.0, 'fant': 0.553}]"
Corey Clement,2017,historical,1,retro,2,0.10457516339869281,0.21568627450980393,19.30838547706436,9.745538901033306,-0.19096663832241537,0,0,0,0,,0.5526315789473685,270.0,22.16563997262149,19.95071868583162,0.3057144614627545,0.0571565802113352,5.368055555555555,0.1325,0.0865575773413998,1507.0,0.4883359253499222,4.0,"[{'p': 'Alex Collins', 'y': 2016, 'sim': 73.0, 'fant': 0.768}, {'p': 'Jonathan Williams', 'y': 2016, 'sim': 65.0, 'fant': 0.465}, {'p': 'David Montgomery', 'y': 2019, 'sim': 61.0, 'fant': 0.921}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 59.0, 'fant': 0.316}, {'p': 'Benny Snell Jr.', 'y': 2019, 'sim': 59.0, 'fant': 0.412}, {'p': 'Mike Davis', 'y': 2015, 'sim': 58.0, 'fant': 0.478}]"
Malik Davis,2022,historical,1,retro,2,0.1830065359477124,0.2549019607843137,20.18574535936841,9.875071943784548,-0.9429744851247066,0,0,0,1,no athletic testing at all,0.39035087719298245,270.0,23.09924709103354,99.0,0.1243835008084466,0.0829848117983711,5.176056338028169,0.1038,,704.0,0.1984924623115578,3.0,"[{'p': 'Emari Demercado', 'y': 2023, 'sim': 77.0, 'fant': 0.452}, {'p': 'Mike Boone', 'y': 2018, 'sim': 70.0, 'fant': 0.535}, {'p': 'Rod Smith', 'y': 2015, 'sim': 66.0, 'fant': 0.68}, {'p': 'Gus Edwards', 'y': 2018, 'sim': 64.0, 'fant': 0.632}, {'p': 'Kene Nwangwu', 'y': 2021, 'sim': 64.0, 'fant': 0.325}, {'p': 'Dare Ogunbowale', 'y': 2017, 'sim': 61.0, 'fant': 0.377}]"
Emari Demercado,2023,historical,1,retro,1,0.032679738562091505,0.0457516339869281,15.979398232307734,8.010631483662827,-1.0877715727522823,0,0,0,1,no athletic testing at all,0.4517543859649123,270.0,23.94798083504449,99.0,0.1043731778425656,0.0569063631660631,4.704142011834319,-0.0012,,746.0,0.22,,"[{'p': 'Malik Davis', 'y': 2022, 'sim': 79.0, 'fant': 0.39}, {'p': 'Rod Smith', 'y': 2015, 'sim': 70.0, 'fant': 0.68}, {'p': 'Kene Nwangwu', 'y': 2021, 'sim': 70.0, 'fant': 0.325}, {'p': 'Brandon Wilson', 'y': 2017, 'sim': 63.0, 'fant': 0.092}, {'p': 'Deneric Prince', 'y': 2023, 'sim': 63.0, 'fant': 0.092}, {'p': 'Mike Boone', 'y': 2018, 'sim': 63.0, 'fant': 0.535}]"
Rico Dowdle,2020,historical,1,retro,4,0.35947712418300654,0.6143790849673203,23.16055509217519,10.69629339187204,-0.5945330882233698,0,0,0,0,,0.6666666666666666,270.0,21.54962354551677,18.338124572210816,0.1997524001324211,0.0626171728533933,5.063084112149533,0.059,0.723047058855935,819.0,0.2841880341880342,3.0,"[{'p': 'Montrell Johnson Jr.', 'y': 2025, 'sim': 67.0, 'fant': None}, {'p': 'Trey Benson', 'y': 2024, 'sim': 62.0, 'fant': None}, {'p': 'Keith Marshall', 'y': 2016, 'sim': 61.0, 'fant': 0.092}, {'p': 'Keaontay Ingram', 'y': 2022, 'sim': 61.0, 'fant': 0.211}, {'p': 'Donovan Edwards', 'y': 2025, 'sim': 60.0, 'fant': None}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 60.0, 'fant': 0.649}]"
Gus Edwards,2018,historical,1,retro,2,0.1437908496732026,0.35947712418300654,19.57020055959038,10.190189463541095,-0.47708509590915893,0,0,0,1,no athletic testing at all,0.631578947368421,270.0,22.72142368240931,22.50787132101301,0.2621552408204487,0.0742609949531362,4.828571428571428,0.064,,816.0,0.3840749414519906,3.0,"[{'p': 'Mike Boone', 'y': 2018, 'sim': 73.0, 'fant': 0.535}, {'p': 'Dare Ogunbowale', 'y': 2017, 'sim': 71.0, 'fant': 0.377}, {'p': 'Darius Jackson', 'y': 2016, 'sim': 70.0, 'fant': 0.092}, {'p': 'Jordan Mason', 'y': 2022, 'sim': 70.0, 'fant': 0.583}, {'p': 'Patrick Laird', 'y': 2019, 'sim': 63.0, 'fant': 0.434}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 61.0, 'fant': 0.649}]"
Corey Grant,2015,historical,1,retro,2,0.19607843137254902,0.1437908496732026,20.275070872457913,9.216587017131758,-0.18810717754930759,0,0,0,0,,0.5043859649122807,270.0,23.0362765229295,99.0,0.0917699492207494,0.0408163265306122,7.703703703703703,0.216,0.8540515166320463,655.0,0.0996677740863787,,"[{'p': 'Jake Funk', 'y': 2021, 'sim': 62.0, 'fant': 0.092}, {'p': 'Keilan Robinson', 'y': 2024, 'sim': 61.0, 'fant': None}, {'p': 'JaMycal Hasty', 'y': 2020, 'sim': 60.0, 'fant': 0.417}, {'p': 'Raymond Calais', 'y': 2020, 'sim': 58.0, 'fant': 0.092}, {'p': 'T.J. Logan', 'y': 2017, 'sim': 57.0, 'fant': 0.202}, {'p': 'Jaylen Wright', 'y': 2024, 'sim': 57.0, 'fant': None}]"
JaMycal Hasty,2020,historical,1,retro,1,0.0457516339869281,0.1111111111111111,17.590228316662408,8.903304706639226,-0.8498512623536624,0,0,0,0,,0.4166666666666667,270.0,23.301848049281315,99.0,0.1280042832207983,0.051526183141977,5.176165803108808,0.082,0.6041319129185987,811.0,0.2171314741035856,,"[{'p': 'Kaelon Black', 'y': 2026, 'sim': 63.0, 'fant': None}, {'p': 'Noah Whittington', 'y': 2026, 'sim': 62.0, 'fant': None}, {'p': 'Corey Grant', 'y': 2015, 'sim': 58.0, 'fant': 0.504}, {'p': 'Emari Demercado', 'y': 2023, 'sim': 58.0, 'fant': 0.452}, {'p': 'Malik Davis', 'y': 2022, 'sim': 58.0, 'fant': 0.39}, {'p': 'Jaylen Warren', 'y': 2022, 'sim': 57.0, 'fant': 0.724}]"
Dontrell Hilliard,2018,historical,1,retro,4,0.3006535947712418,0.6013071895424836,21.856110220749372,10.662735946947421,-0.1491866844629613,0,0,0,1,no athletic testing at all,0.3684210526315789,270.0,22.847364818617383,19.633127994524298,0.2935909980430529,0.1134239592183517,5.292639138240575,0.20075,,1206.0,0.3723404255319149,3.0,"[{'p': 'Michael Wiley', 'y': 2024, 'sim': 65.0, 'fant': None}, {'p': 'Eric Gray', 'y': 2023, 'sim': 60.0, 'fant': 0.246}, {'p': 'Kaytron Allen', 'y': 2026, 'sim': 60.0, 'fant': None}, {'p': ""La'Mical Perine"", 'y': 2020, 'sim': 60.0, 'fant': 0.469}, {'p': 'Montrell Johnson Jr.', 'y': 2025, 'sim': 60.0, 'fant': None}, {'p': 'Patrick Laird', 'y': 2019, 'sim': 60.0, 'fant': 0.434}]"
Deon Jackson,2021,historical,1,retro,1,0.0915032679738562,0.30718954248366015,18.599374003742327,10.023728022515883,-0.6069885410124,0,0,0,0,,0.5570175438596491,270.0,21.869952087611225,19.65503080082136,0.2217200223417703,0.0892193308550185,4.309885931558935,-0.0155,0.7478639464144118,1100.0,0.3709677419354839,3.0,"[{'p': 'Keaontay Ingram', 'y': 2022, 'sim': 61.0, 'fant': 0.211}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 60.0, 'fant': 0.649}, {'p': ""La'Mical Perine"", 'y': 2020, 'sim': 60.0, 'fant': 0.469}, {'p': 'Montrell Johnson Jr.', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'Gus Edwards', 'y': 2018, 'sim': 56.0, 'fant': 0.632}, {'p': 'Dontrell Hilliard', 'y': 2018, 'sim': 56.0, 'fant': 0.368}]"
D'Ernest Johnson,2019,historical,1,retro,3,0.2222222222222222,0.3790849673202614,20.640243980599916,10.206648464598882,-0.7435083290417784,0,0,0,0,,0.44298245614035087,270.0,22.84462696783025,21.631759069130734,0.1587474943992453,0.140378548895899,4.26603325415677,0.26475,0.109892728629307,949.0,0.3083067092651757,3.0,"[{'p': 'Trestan Ebner', 'y': 2022, 'sim': 71.0, 'fant': 0.197}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 57.0, 'fant': None}, {'p': 'Marcus Murphy', 'y': 2015, 'sim': 57.0, 'fant': 0.092}, {'p': ""Le'Veon Moss"", 'y': 2026, 'sim': 57.0, 'fant': None}, {'p': 'Demetric Felton', 'y': 2021, 'sim': 57.0, 'fant': 0.259}, {'p': 'Ulysses Bentley IV', 'y': 2025, 'sim': 55.0, 'fant': None}]"
Tony Jones,2020,historical,1,retro,1,0.09803921568627451,0.3137254901960784,18.973123515437354,10.047024411063024,-0.6495714209818277,0,0,0,0,,0.2324561403508772,270.0,22.102669404517453,99.0,0.1467801967605581,0.0470341521869382,5.464944649446495,0.1929999999999999,0.2385373315938813,961.0,0.3123644251626898,4.0,"[{'p': 'Dameon Pierce', 'y': 2022, 'sim': 65.0, 'fant': 0.706}, {'p': 'Snoop Conner', 'y': 2022, 'sim': 64.0, 'fant': 0.224}, {'p': 'DeeJay Dallas', 'y': 2020, 'sim': 64.0, 'fant': 0.5}, {'p': 'Gary Brightwell', 'y': 2021, 'sim': 61.0, 'fant': 0.303}, {'p': 'Josh Jacobs', 'y': 2019, 'sim': 60.0, 'fant': 0.899}, {'p': 'Kenny Hilliard', 'y': 2015, 'sim': 58.0, 'fant': 0.092}]"
Rob Kelley,2016,historical,1,retro,1,0.0392156862745098,0.12418300653594772,17.486678828910637,8.922231574417435,-1.1651201355021592,0,0,0,1,no athletic testing at all,0.6008771929824561,270.0,23.24435318275154,20.032854209445585,0.1598150260756193,0.1036269430051813,3.993710691823899,-0.0375,,626.0,0.313953488372093,,"[{'p': 'Dare Ogunbowale', 'y': 2017, 'sim': 66.0, 'fant': 0.377}, {'p': 'Gus Edwards', 'y': 2018, 'sim': 66.0, 'fant': 0.632}, {'p': 'Mike Boone', 'y': 2018, 'sim': 63.0, 'fant': 0.535}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 59.0, 'fant': None}, {'p': 'Deon Jackson', 'y': 2021, 'sim': 59.0, 'fant': 0.557}, {'p': 'Malik Davis', 'y': 2022, 'sim': 58.0, 'fant': 0.39}]"
Patrick Laird,2019,historical,1,retro,2,0.17647058823529413,0.13071895424836602,20.001183713465092,8.972341527614958,-0.17688061709832562,0,0,0,1,no athletic testing at all,0.4342105263157895,270.0,23.37577002053388,22.16290212183436,0.2872134431337636,0.1183063511830635,5.047169811320755,0.072,,1449.0,0.4673684210526316,,"[{'p': 'Eric Gray', 'y': 2023, 'sim': 68.0, 'fant': 0.246}, {'p': 'Dare Ogunbowale', 'y': 2017, 'sim': 65.0, 'fant': 0.377}, {'p': 'Devontae Booker', 'y': 2016, 'sim': 65.0, 'fant': 0.623}, {'p': 'Darius Jackson', 'y': 2016, 'sim': 64.0, 'fant': 0.092}, {'p': 'Gus Edwards', 'y': 2018, 'sim': 63.0, 'fant': 0.632}, {'p': 'Dontrell Hilliard', 'y': 2018, 'sim': 61.0, 'fant': 0.368}]"
Phillip Lindsay,2018,historical,1,retro,2,0.1895424836601307,0.0915032679738562,20.25673093852822,8.82497101145184,-0.020382670541542646,0,0,0,0,,0.8508771929824561,270.0,23.44147843942505,21.22655715263518,0.3795160864978903,0.1383665450463093,4.93455497382199,,0.5695447676478457,1745.0,0.6193415637860082,,"[{'p': 'Tyler Badie', 'y': 2022, 'sim': 66.0, 'fant': 0.237}, {'p': 'Ronnie Rivers', 'y': 2022, 'sim': 62.0, 'fant': 0.294}, {'p': ""De'Von Achane"", 'y': 2023, 'sim': 59.0, 'fant': 0.956}, {'p': 'Ito Smith', 'y': 2018, 'sim': 59.0, 'fant': 0.509}, {'p': 'Tyler Ervin', 'y': 2016, 'sim': 59.0, 'fant': 0.092}, {'p': ""J'Mari Taylor"", 'y': 2026, 'sim': 59.0, 'fant': None}]"
Jordan Mason,2022,historical,1,retro,1,0.032679738562091505,0.1437908496732026,17.320263565153727,9.287384302354969,-0.4739897799258657,0,0,0,1,no athletic testing at all,0.5833333333333334,270.0,22.60917180013689,20.39425051334702,0.2693589372088357,0.0336842105263157,5.17960088691796,0.11275,,930.0,0.3931818181818182,3.0,"[{'p': 'Gus Edwards', 'y': 2018, 'sim': 70.0, 'fant': 0.632}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 67.0, 'fant': 0.649}, {'p': 'Darius Jackson', 'y': 2016, 'sim': 64.0, 'fant': 0.092}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 63.0, 'fant': 0.316}, {'p': 'Rahsul Faison', 'y': 2026, 'sim': 62.0, 'fant': None}, {'p': 'Mike Boone', 'y': 2018, 'sim': 62.0, 'fant': 0.535}]"
J.D. McKissic,2016,historical,1,retro,5,0.40522875816993464,0.8431372549019608,23.559820917407652,10.96033265705912,-0.10098555226622682,0,0,0,1,no athletic testing at all,0.6403508771929824,270.0,22.379192334017795,99.0,0.130611777444611,0.3018310691080921,8.063829787234043,0.5895,,1035.0,0.0319148936170212,,"[{'p': 'Tyrone Tracy Jr.', 'y': 2024, 'sim': 58.0, 'fant': None}, {'p': 'C.J. Prosise', 'y': 2016, 'sim': 56.0, 'fant': 0.579}, {'p': 'Tony Pollard', 'y': 2019, 'sim': 54.0, 'fant': 0.671}, {'p': 'Rachaad White', 'y': 2022, 'sim': 53.0, 'fant': 0.877}, {'p': 'Trestan Ebner', 'y': 2022, 'sim': 50.0, 'fant': 0.197}, {'p': 'Evan Hull', 'y': 2023, 'sim': 50.0, 'fant': 0.193}]"
Jaleel McLaughlin,2023,historical,1,retro,5,0.41830065359477125,0.7516339869281046,24.135605797147466,10.943040174726175,0.32659574702144323,0,0,0,1,no athletic testing at all,0.4956140350877193,270.0,22.299794661190965,22.086242299794662,0.4164224219691732,0.1388888888888889,6.758333333333334,0.203,,1888.0,0.5523114355231143,,"[{'p': 'Jason Huntley', 'y': 2020, 'sim': 60.0, 'fant': 0.092}, {'p': 'Lew Nichols', 'y': 2023, 'sim': 58.0, 'fant': 0.092}, {'p': 'Emmett Johnson', 'y': 2026, 'sim': 58.0, 'fant': None}, {'p': 'Jerome Ford', 'y': 2022, 'sim': 56.0, 'fant': 0.754}, {'p': 'Paul Perkins', 'y': 2016, 'sim': 56.0, 'fant': 0.36}, {'p': 'Jay Ajayi', 'y': 2015, 'sim': 56.0, 'fant': 0.816}]"
Keaton Mitchell,2023,historical,1,retro,4,0.33986928104575165,0.7189542483660131,22.893766683581024,10.89811380361293,0.4981840645751458,1,0,0,0,,0.5701754385964912,270.0,20.955509924709105,19.742642026009584,0.2846305493662621,0.0778701138811942,6.537796976241901,0.1613333333333333,0.6601579675130141,1704.0,0.4843373493975904,,"[{'p': ""De'Von Achane"", 'y': 2023, 'sim': 69.0, 'fant': 0.956}, {'p': 'Jaden Shirden', 'y': 2024, 'sim': 66.0, 'fant': None}, {'p': 'Demond Claiborne', 'y': 2026, 'sim': 61.0, 'fant': None}, {'p': 'Tyler Ervin', 'y': 2016, 'sim': 60.0, 'fant': 0.092}, {'p': 'Keenan Reynolds', 'y': 2016, 'sim': 58.0, 'fant': 0.092}, {'p': 'Phillip Lindsay', 'y': 2018, 'sim': 58.0, 'fant': 0.851}]"
Raheem Mostert,2015,historical,1,retro,1,0.0784313725490196,0.27450980392156865,18.216435922935162,9.945456299878124,-0.6860204415192703,0,0,0,0,,0.5219298245614035,270.0,22.729637234770703,99.0,0.123184118845724,0.051578479324144,5.580882352941177,0.0494999999999999,0.8913756217800599,645.0,0.2360406091370558,,"[{'p': 'Kerrith Whyte Jr', 'y': 2019, 'sim': 66.0, 'fant': 0.25}, {'p': 'Zac Brooks', 'y': 2016, 'sim': 64.0, 'fant': 0.092}, {'p': 'T.J. Logan', 'y': 2017, 'sim': 61.0, 'fant': 0.202}, {'p': 'James Cook', 'y': 2022, 'sim': 58.0, 'fant': 0.895}, {'p': 'Keilan Robinson', 'y': 2024, 'sim': 56.0, 'fant': None}, {'p': 'Jadarian Price', 'y': 2026, 'sim': 56.0, 'fant': None}]"
Dare Ogunbowale,2017,historical,1,retro,3,0.20915032679738563,0.4117647058823529,20.462586363817266,10.312995600206595,-0.6385111825318877,0,0,0,0,,0.37719298245614036,270.0,22.663928815879533,21.44832306639288,0.2106273186518273,0.1007412398921832,4.758620689655173,0.1463333333333333,0.3527517910123494,1118.0,0.3841584158415841,,"[{'p': 'Gus Edwards', 'y': 2018, 'sim': 71.0, 'fant': 0.632}, {'p': 'Mike Boone', 'y': 2018, 'sim': 71.0, 'fant': 0.535}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 70.0, 'fant': None}, {'p': 'Patrick Laird', 'y': 2019, 'sim': 65.0, 'fant': 0.434}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 63.0, 'fant': 0.649}, {'p': 'Darius Jackson', 'y': 2016, 'sim': 62.0, 'fant': 0.092}]"
Jaret Patterson,2021,historical,1,retro,5,0.49673202614379086,0.9869281045751634,25.474410196764037,11.28885096475905,0.7840209697671472,1,1,0,0,,0.33771929824561403,270.0,21.026694045174537,18.811772758384667,0.403541996648532,0.1166945840312674,6.1069182389937104,0.352,0.1203080933753804,2008.0,0.484472049689441,2.0,"[{'p': 'Devin Singletary', 'y': 2019, 'sim': 68.0, 'fant': 0.811}, {'p': 'Trayveon Williams', 'y': 2019, 'sim': 62.0, 'fant': 0.263}, {'p': 'Ronnie Rivers', 'y': 2022, 'sim': 61.0, 'fant': 0.294}, {'p': 'Tyler Badie', 'y': 2022, 'sim': 59.0, 'fant': 0.237}, {'p': 'Dylan Sampson', 'y': 2025, 'sim': 58.0, 'fant': None}, {'p': 'Michael Carter', 'y': 2021, 'sim': 57.0, 'fant': 0.697}]"
Thomas Rawls,2015,historical,1,retro,1,0.0196078431372549,0.0784313725490196,15.096193658726289,8.747693116190224,-0.5420681961104983,0,0,0,0,,0.7017543859649122,270.0,21.412731006160165,21.19917864476386,0.2239394371035719,0.0294583465315172,5.074204946996466,-0.0845,0.2867146771942763,1196.0,0.4242424242424242,3.0,"[{'p': 'Kyle Monangai', 'y': 2025, 'sim': 65.0, 'fant': None}, {'p': 'Corey Kiner', 'y': 2025, 'sim': 62.0, 'fant': None}, {'p': 'Snoop Conner', 'y': 2022, 'sim': 60.0, 'fant': 0.224}, {'p': 'Corey Clement', 'y': 2017, 'sim': 59.0, 'fant': 0.553}, {'p': 'DeeJay Dallas', 'y': 2020, 'sim': 59.0, 'fant': 0.5}, {'p': 'Alex Collins', 'y': 2016, 'sim': 57.0, 'fant': 0.768}]"
Jalen Richard,2016,historical,1,retro,2,0.13725490196078433,0.6209150326797386,19.51577788465772,10.698721571541995,-0.3998715313063045,0,0,0,1,no athletic testing at all,0.6491228070175439,270.0,22.21218343600274,19.000684462696785,0.2091979169330833,0.0615251299826689,5.242424242424242,0.1333333333333333,,1382.0,0.3760162601626016,3.0,"[{'p': 'Kylin Hill', 'y': 2021, 'sim': 66.0, 'fant': 0.189}, {'p': 'Jordan Mason', 'y': 2022, 'sim': 65.0, 'fant': 0.583}, {'p': 'Montrell Johnson Jr.', 'y': 2025, 'sim': 65.0, 'fant': None}, {'p': ""La'Mical Perine"", 'y': 2020, 'sim': 64.0, 'fant': 0.469}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 63.0, 'fant': None}, {'p': 'Mike Boone', 'y': 2018, 'sim': 61.0, 'fant': 0.535}]"
